-9.186646000000001,CN(CCc1ccccn1)c2c(cccn2)CNC(=O)c3cc(=O)[nH][nH]3
-9.175819,Cn1c(ccc1)c2n[nH]c(c2)C(=O)N[C@H]3C[C@H](C3)c4nc([nH]c(=O)c4)N
-9.175597,c1ccc(cc1)c2[nH]nc(n2)SCc3[nH]c4cccnc4n3
-9.170858,Cc1cc([nH]n1)C[C@@H]2CN(C[C@@H]2O)C(=O)Cc3c([nH]c4c3cc(cc4)F)C
-9.169967999999999,CCc1ccc([nH]1)C(=O)NCCSc2cn[nH]n2
-9.159561,c1cc(sc1)c2nc([nH]n2)CNC(=O)c3cc[nH]n3
-9.159561,c1cc(sc1)c2nc([nH]n2)CNC(=O)c3cc[nH]n3
-9.144123,c1ccc2c(c1)c(c[nH]2)CCC(=O)N3CCc4c(c5cc(ccc5[nH]4)F)C3
-9.142674000000001,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCc3c[nH]nc3c4cccs4)O
-9.142236,c1ccc2c(c1)c(ccn2)C[C@@H]3CN(C[C@H]3O)C(=O)Cc4c5ccccc5n[nH]4
-9.1355,Cc1ccc(cc1OCC[NH3+])C(=O)NCc2ccc3c(c2)[nH]cn3
-9.134584,COc1cccc(c1)n2cc(cn2)CNC(=O)c3cc(n[nH]3)c4ccsc4
-9.134184,c1cc(ccc1c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)N)F
-9.130774,Cc1[nH]nc(n1)CNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-9.123707000000001,c1ccc2c(c1)[nH]c(n2)CCCCCNC(=O)c3cc(n[nH]3)c4ccncc4
-9.116199,Cc1ccc(cc1)c2c(nc([nH]2)CNC(=O)C3(CC3)[NH3+])c4ccccn4
-9.115178,CN(CCc1ccccn1)c2c(cccn2)CNC(=O)c3cc4c([nH]3)ccs4
-9.112613,COCCn1c(nnc1CO)[C@H]2C[C@H](C2)NC(=O)c3[nH]nc(c3)C(F)(F)F
-9.109627,C(CSC(=[NH2+])N)CSC(=[NH2+])N
-9.102397999999999,c1ccc(cc1)NC(=O)CCNC(=O)c2cc(n[nH]2)c3ccccc3O
-9.092308000000001,Cc1cc([nH]n1)C(=O)NCc2cc3cc(ccc3[nH]2)OC
-9.087006,c1cc(c(cc1F)C[NH2+][C@H]2C[C@H]3C(=O)N[C@H](C(=O)N3C2)CCCC[NH3+])F
-9.080608,Cc1ccnc(c1)N2CC[NH+](CC2)Cc3cc(n[nH]3)C
-9.075222,Cc1[nH]nc(n1)CCNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
